frame,score
167912,11-4
167913,11-4
167914,11-4
167915,11-4
167916,11-4
167917,11-4
167918,11-4
167919,11-4
167920,11-4
167921,11-4
167922,11-4
167923,11-4
167924,11-4
167925,11-4
167926,11-4
167927,11-4
167928,11-4
167929,11-4
167930,11-4
167931,11-4
167932,11-4
167933,11-4
167934,11-4
167935,11-4
167936,11-4
167937,11-4
167938,11-4
167939,11-4
167940,11-4
167941,11-4
167942,11-4
167943,11-4
167944,11-4
167945,11-4
167946,11-4
167947,11-4
167948,11-4
167949,11-4
167950,11-4
167951,11-4
167952,11-4
167953,11-4
167954,11-4
167955,11-4
167956,11-4
167957,11-4
167958,11-4
167959,11-4
167960,11-4
167961,11-4
167962,11-4
167963,11-4
167964,11-4
167965,11-4
167966,11-4
167967,11-4
167968,11-4
167969,11-4
167970,11-4
167971,11-4
167972,11-4
167973,11-4
167974,11-4
167975,11-4
167976,11-4
167977,11-4
167978,11-4
167979,11-4
167980,11-4
167981,11-4
167982,11-4
167983,11-4
167984,11-4
167985,11-4
167986,11-4
167987,11-4
167988,11-4
167989,11-4
167990,11-4
167991,11-4
167992,11-4
167993,11-4
167994,11-4
167995,11-4
167996,11-4
167997,11-4
167998,11-4
167999,11-4
168000,11-4
168001,11-4
168002,11-4
168003,11-4
168004,11-4
168005,11-4
168006,11-4
168007,11-4
168008,11-4
168009,11-4
168010,11-4
168011,11-4
168012,11-4
168013,11-4
168014,11-4
168015,11-4
168016,11-4
168017,11-4
168018,11-4
168019,11-4
168020,11-4
168021,11-4
168022,11-4
168023,11-4
168024,11-4
168025,11-4
168026,11-4
168027,11-4
168028,11-4
168029,11-4
168030,11-4
168031,11-4
168032,11-4
168033,11-4
168034,11-4
168035,11-4
168036,11-4
168037,11-4
168038,11-4
168039,11-4
168040,11-4
168041,11-4
168042,11-4
168043,11-4
168044,11-4
168045,11-4
168046,11-4
168047,11-4
168048,11-4
168049,11-4
168050,11-4
168051,11-4
168052,11-4
168053,11-4
168054,11-4
168055,11-4
168056,11-4
168057,11-4
168058,11-4
168059,11-4
168060,11-4
168061,11-4
168062,11-4
168063,11-4
168064,11-4
168065,11-4
168066,11-4
168067,11-4
168068,11-4
168069,11-4
168070,11-4
168071,11-4
168072,11-4
168073,11-4
168074,11-4
168075,11-4
168076,11-4
168077,11-4
168078,11-4
168079,11-4
168080,11-4
168081,11-4
168082,11-4
168083,11-4
168084,11-4
168085,11-4
168086,11-4
168087,11-4
168088,11-4
168089,11-4
168090,11-4
168091,11-4
168092,11-4
168093,11-4
168094,11-4
168095,11-4
168096,11-4
168097,11-4
168098,11-4
168099,11-4
168100,11-4
168101,11-4
168102,11-4
168103,11-4
168104,11-4
168105,11-4
168106,11-4
168107,11-4
168108,11-4
168109,11-4
168110,11-4
168111,11-4
168112,11-4
168113,11-4
168114,11-4
168115,11-4
168116,11-4
168117,11-4
168118,11-4
168119,11-4
168120,11-4
168121,11-4
168122,11-4
168123,11-4
168124,11-4
168125,11-4
168126,11-4
168127,11-4
168128,11-4
168129,11-4
168130,11-4
168131,11-4
168132,11-4
168133,11-4
168134,11-4
168135,11-4
168136,11-4
168137,11-4
168138,11-4
168139,11-4
168140,11-4
168141,11-4
168142,11-4
168143,11-4
168144,11-4
168145,11-4
168146,11-4
168147,11-4
168148,11-4
168149,11-4
168150,11-4
168151,11-4
168152,11-4
168153,11-4
168154,11-4
168155,11-4
168156,11-4
168157,11-4
168158,11-4
168159,11-4
168160,11-4
168161,11-4
168162,11-4
168163,11-4
168164,11-4
168165,11-4
168166,11-4
168167,11-4
168168,11-4
168169,11-4
168170,11-4
168171,11-4
168172,11-4
168173,11-4
168174,11-4
168175,11-4
168176,11-4
168177,11-4
168178,11-4
168179,11-4
168180,11-4
168181,11-4
168182,11-4
168183,11-4
168184,11-4
168185,11-4
168186,11-4
168187,11-4
168188,11-4
168189,11-4
168190,11-4
168191,11-4
168192,11-4
168193,11-4
168194,11-4
168195,11-4
168196,11-4
168197,11-4
168198,11-4
168199,11-4
168200,11-4
168201,11-4
168202,11-4
168203,11-4
168204,11-4
168205,11-4
168206,11-4
168207,11-4
168208,11-4
168209,11-4
168210,11-4
168211,11-4
168212,11-4
168213,11-4
168214,11-4
168215,11-4
168216,11-4
168217,11-4
168218,11-4
168219,11-4
168220,11-4
168221,11-4
168222,11-4
168223,11-4
168224,11-4
168225,11-4
168226,11-4
168227,11-4
168228,11-4
168229,11-4
168230,11-4
168231,11-4
168232,11-4
168233,11-4
168234,11-4
168235,11-4
168236,11-4
168237,11-4
168238,11-4
168239,11-4
168240,11-4
168241,11-4
168242,11-4
168243,11-4
168244,11-4
168245,11-4
168246,11-4
168247,11-4
168248,11-4
168249,11-4
168250,11-4
168251,11-4
168252,11-4
168253,11-4
168254,11-4
168255,11-4
168256,11-4
168257,11-4
168258,11-4
168259,11-4
168260,11-4
168261,11-4
168262,11-4
168263,11-4
168264,11-4
168265,11-4
168266,11-4
168267,11-4
168268,11-4
168269,11-4
168270,11-4
168271,11-4
168272,11-4
168273,11-4
168274,11-4
168275,11-4
168276,11-4
168277,11-4
168278,11-4
168279,11-4
168280,11-4
168281,11-4
168282,11-4
168283,11-4
168284,11-4
168285,11-4
168286,11-4
168287,11-4
168288,11-4
168289,11-4
168290,11-4
168291,11-4
168292,11-4
168293,11-4
168294,11-4
168295,11-4
168296,11-4
168297,11-4
168298,11-4
168299,11-4
168300,11-4
168301,11-4
168302,11-4
168303,11-4
168304,11-4
168305,11-4
168306,11-4
168307,11-4
168308,11-4
168309,11-4
168310,11-4
168311,11-4
168312,11-4
168313,11-4
168314,11-4
168315,11-4
168316,11-4
168317,11-4
168318,11-4
168319,11-4
168320,11-4
168321,11-4
168322,11-4
168323,11-4
168324,11-4
168325,11-4
168326,11-4
168327,11-4
168328,11-4
168329,11-4
168330,11-4
168331,11-4
168332,11-4
168333,11-4
168334,11-4
168335,11-4
168336,11-4
168337,11-4
168338,11-4
168339,11-4
168340,11-4
168341,11-4
168342,11-4
168343,11-4
168344,11-4
168345,11-4
168346,11-4
168347,11-4
168348,11-4
168349,11-4
168350,11-4
168351,11-4
168352,11-4
168353,11-4
168354,11-4
168355,11-4
168356,11-4
168357,11-4
168358,11-4
168359,11-4
168360,11-4
168361,11-4
168362,11-4
168363,11-4
168364,11-4
168365,11-4
168366,11-4
168367,11-4
168368,11-4
168369,11-4
168370,11-4
168371,11-4
168372,11-4
168373,11-4
168374,11-4
168375,11-4
168376,11-4
168377,11-4
168378,11-4
168379,11-4
168380,11-4
168381,11-4
168382,11-4
168383,11-4
168384,11-4
168385,11-4
168386,11-4
168387,11-4
168388,11-4
168389,11-4
168390,11-4
168391,11-4
168392,11-4
168393,11-4
168394,11-4
168395,11-4
168396,11-4
168397,11-4
168398,11-4
168399,11-4
168400,11-4
168401,11-4
168402,11-4
168403,11-4
168404,11-4
168405,11-4
168406,11-4
168407,11-4
168408,11-4
168409,11-4
168410,11-4
168411,11-4
168412,11-4
168413,11-4
168414,11-4
168415,11-4
168416,11-4
168417,11-4
168418,11-4
168419,11-4
168420,11-4
168421,11-4
168422,11-4
168423,11-4
168424,11-4
168425,11-4
168426,11-4
168427,11-4
168428,11-4
168429,11-4
168430,11-4
168431,11-4
168432,11-4
168433,11-4
168434,11-4
168435,11-4
168436,11-4
168437,11-4
168438,11-4
168439,11-4
168440,11-4
168441,11-4
168442,11-4
168443,11-4
168444,11-4
168445,11-4
168446,11-4
168447,11-4
168448,11-4
168449,11-4
168450,11-4
168451,11-4
168452,11-4
168453,11-4
168454,11-4
168455,11-4
168456,11-4
168457,11-4
168458,11-4
168459,11-4
168460,11-4
168461,11-4
168462,11-4
168463,11-4
168464,11-4
168465,11-4
168466,11-4
168467,11-4
168468,11-4
168469,11-4
168470,11-4
168471,11-4
168472,11-4
168473,11-4
168474,11-4
168475,11-4
168476,11-4
168477,11-4
168478,11-4
168479,11-4
168480,11-4
168481,11-4
168482,11-4
168483,11-4
168484,11-4
168485,11-4
168486,11-4
168487,11-4
168488,11-4
168489,11-4
168490,11-4
168491,11-4
168492,11-4
168493,11-4
168494,11-4
168495,11-4
168496,11-4
168497,11-4
168498,11-4
168499,11-4
168500,11-4
168501,11-4
168502,11-4
168503,11-4
168504,11-4
168505,11-4
168506,11-4
168507,11-4
168508,11-4
168509,11-4
168510,11-4
168511,11-4
168512,11-4
168513,11-4
168514,11-4
168515,11-4
168516,11-4
168517,11-4
168518,11-4
168519,11-4
168520,11-4
168521,11-4
168522,11-4
168523,11-4
168524,11-4
168525,11-4
168526,11-4
168527,11-4
168528,11-4
168529,11-4
168530,11-4
168531,11-4
168532,11-4
168533,11-4
168534,11-4
168535,11-4
168536,11-4
168537,11-4
168538,11-4
168539,11-4
168540,11-4
168541,11-4
168542,11-4
168543,11-4
168544,11-4
168545,11-4
168546,11-4
168547,11-4
168548,11-4
168549,11-4
168550,11-4
168551,11-4
168552,11-4
168553,11-4
168554,11-4
168555,11-4
168556,11-4
168557,11-4
168558,11-4
168559,11-4
168560,11-4
168561,11-4
168562,11-4
168563,11-4
168564,11-4
168565,11-4
168566,11-4
168567,11-4
168568,11-4
168569,11-4
168570,11-4
168571,11-4
168572,11-4
168573,11-4
168574,11-4
168575,11-4
168576,11-4
168577,11-4
168578,11-4
168579,11-4
168580,11-4
168581,11-4
168582,11-4
168583,11-4
168584,11-4
168585,11-4
168586,11-4
168587,11-4
168588,11-4
168589,11-4
168590,11-4
168591,11-4
168592,11-4
168593,11-4
168594,11-4
168595,11-4
168596,11-4
168597,11-4
168598,11-4
168599,11-4
168600,11-4
168601,11-4
168602,11-4
168603,11-4
168604,11-4
168605,11-4
168606,11-4
168607,11-4
168608,11-4
168609,11-4
168610,11-4
168611,11-4
168612,11-4
168613,11-4
168614,11-4
168615,11-4
168616,11-4
168617,11-4
168618,11-4
168619,11-4
168620,11-4
168621,11-4
168622,11-4
168623,11-4
168624,11-4
168625,11-4
168626,11-4
168627,11-4
168628,11-4
168629,11-4
168630,11-4
168631,11-4
168632,11-4
168633,11-4
168634,11-4
168635,11-4
168636,11-4
168637,11-4
168638,11-4
168639,11-4
168640,11-4
168641,11-4
168642,11-4
168643,11-4
168644,11-4
168645,11-4
168646,11-4
168647,11-4
168648,11-4
168649,11-4
168650,11-4
168651,11-4
168652,11-4
168653,11-4
168654,11-4
168655,11-4
168656,11-4
168657,11-4
168658,11-4
168659,11-4
168660,11-4
168661,11-4
168662,11-4
168663,11-4
168664,11-4
168665,11-4
168666,11-4
168667,11-4
168668,11-4
168669,11-4
168670,11-4
168671,11-4
168672,11-4
168673,11-4
168674,11-4
168675,11-4
168676,11-4
168677,11-4
168678,11-4
168679,11-4
168680,11-4
168681,11-4
168682,11-4
168683,11-4
168684,11-4
168685,11-4
168686,11-4
168687,11-4
168688,11-4
168689,11-4
168690,11-4
168691,11-4
168692,11-4
168693,11-4
168694,11-4
168695,11-4
168696,11-4
168697,11-4
168698,11-4
168699,11-4
168700,11-4
168701,11-4
168702,11-4
168703,11-4
168704,11-4
168705,11-4
168706,11-4
168707,11-4
168708,11-4
168709,11-4
168710,11-4
168711,11-4
168712,11-4
168713,11-4
168714,11-4
168715,11-4
168716,11-4
168717,11-4
168718,11-4
168719,11-4
168720,11-4
168721,11-4
168722,11-4
168723,11-4
168724,11-4
168725,11-4
168726,11-4
168727,11-4
168728,11-4
168729,11-4
168730,11-4
168731,11-4
168732,11-4
168733,11-4
168734,11-4
168735,11-4
168736,11-4
168737,11-4
168738,11-4
168739,11-4
168740,11-4
168741,11-4
168742,11-4
168743,11-4
168744,11-4
168745,11-4
168746,11-4
168747,11-4
168748,11-4
168749,11-4
168750,11-4
168751,11-4
168752,11-4
168753,11-4
168754,11-4
168755,11-4
168756,11-4
168757,11-4
168758,11-4
168759,11-4
168760,11-4
168761,11-4
168762,11-4
168763,11-4
168764,11-4
168765,11-4
168766,11-4
168767,11-4
168768,11-4
168769,11-4
168770,11-4
168771,11-4
168772,11-4
168773,11-4
168774,11-4
168775,11-4
168776,11-4
168777,11-4
168778,11-4
168779,11-4
168780,11-4
168781,11-4
168782,11-4
168783,11-4
168784,11-4
168785,11-4
168786,11-4
168787,11-4
168788,11-4
168789,11-4
168790,11-4
168791,11-4
168792,11-4
168793,11-4
168794,11-4
168795,11-4
168796,11-4
168797,11-4
168798,11-4
168799,11-4
168800,11-4
168801,11-4
168802,11-4
168803,11-4
168804,11-4
168805,11-4
168806,11-4
168807,11-4
168808,11-4
168809,11-4
168810,11-4
168811,11-4
168812,11-4
168813,11-4
168814,11-4
168815,11-4
168816,11-4
168817,11-4
168818,11-4
168819,11-4
168820,11-4
168821,11-4
168822,11-4
168823,11-4
168824,11-4
168825,11-4
168826,11-4
168827,11-4
168828,11-4
168829,11-4
168830,11-4
168831,11-4
168832,11-4
168833,11-4
168834,11-4
168835,11-4
168836,11-4
168837,11-4
168838,11-4
168839,11-4
168840,11-4
168841,11-4
168842,11-4
168843,11-4
168844,11-4
168845,11-4
168846,11-4
168847,11-4
168848,11-4
168849,11-4
168850,11-4
168851,11-4
168852,11-4
168853,11-4
168854,11-4
168855,11-4
168856,11-4
168857,11-4
168858,11-4
168859,11-4
168860,11-4
168861,11-4
168862,11-4
168863,11-4
168864,11-4
168865,11-4
168866,11-4
168867,11-4
168868,11-4
168869,11-4
168870,11-4
168871,11-4
168872,11-4
168873,11-4
168874,11-4
168875,11-4
168876,11-4
168877,11-4
168878,11-4
168879,11-4
168880,11-4
168881,11-4
168882,11-4
168883,11-4
168884,11-4
168885,11-4
168886,11-4
168887,11-4
168888,11-4
168889,11-4
168890,11-4
168891,11-4
168892,11-4
168893,11-4
168894,11-4
168895,11-4
168896,11-4
168897,11-4
168898,11-4
168899,11-4
168900,11-4
168901,11-4
168902,11-4
168903,11-4
168904,11-4
168905,11-4
168906,11-4
168907,11-4
168908,11-4
168909,11-4
168910,11-4
168911,11-4
168912,11-4
168913,11-4
168914,11-4
168915,11-4
168916,11-4
168917,11-4
168918,11-4
168919,11-4
168920,11-4
168921,11-4
168922,11-4
168923,11-4
168924,11-4
168925,11-4
168926,11-4
168927,11-4
168928,11-4
168929,11-4
168930,11-4
168931,11-4
168932,11-4
168933,11-4
168934,11-4
168935,11-4
168936,11-4
168937,11-4
168938,11-4
168939,11-4
168940,11-4
168941,11-4
168942,11-4
168943,11-4
168944,11-4
168945,11-4
168946,11-4
168947,11-4
168948,11-4
168949,11-4
168950,11-4
168951,11-4
168952,11-4
168953,11-4
168954,11-4
168955,11-4
168956,11-4
168957,11-4
168958,11-4
168959,11-4
168960,11-4
168961,11-4
168962,11-4
168963,11-4
168964,11-4
168965,11-4
168966,11-4
168967,11-4
168968,11-4
168969,11-4
168970,11-4
168971,11-4
168972,11-4
168973,11-4
168974,11-4
168975,11-4
168976,11-4
168977,11-4
168978,11-4
168979,11-4
168980,11-4
168981,11-4
168982,11-4
168983,11-4
168984,11-4
168985,11-4
168986,11-4
168987,11-4
168988,11-4
168989,11-4
168990,11-4
168991,11-4
168992,11-4
168993,11-4
168994,11-4
168995,11-4
168996,11-4
168997,11-4
168998,11-4
168999,11-4
169000,11-4
169001,11-4
169002,11-4
169003,11-4
169004,11-4
169005,11-4
169006,11-4
169007,11-4
169008,11-4
169009,11-4
169010,11-4
169011,11-4
169012,11-4
169013,11-4
169014,11-4
169015,11-4
169016,11-4
169017,11-4
169018,11-4
169019,11-4
169020,11-4
169021,11-4
169022,11-4
169023,11-4
169024,11-4
169025,11-4
169026,11-4
169027,11-4
169028,11-4
169029,11-4
169030,11-4
169031,11-4
169032,11-4
169033,11-4
169034,11-4
169035,11-4
169036,11-4
169037,11-4
169038,11-4
169039,11-4
169040,11-4
169041,11-4
169042,11-4
169043,11-4
169044,11-4
169045,11-4
169046,11-4
169047,11-4
169048,11-4
169049,11-4
169050,11-4
169051,11-4
169052,11-4
169053,11-4
169054,11-4
169055,11-4
169056,11-4
169057,11-4
169058,11-4
169059,11-4
169060,11-4
169061,11-4
169062,11-4
169063,11-4
169064,11-4
169065,11-4
169066,11-4
169067,11-4
169068,11-4
169069,11-4
169070,11-4
169071,11-4
169072,11-4
169073,11-4
169074,11-4
169075,11-4
169076,11-4
169077,11-4
169078,11-4
169079,11-4
169080,11-4
169081,11-4
169082,11-4
169083,11-4
169084,11-4
169085,11-4
169086,11-4
169087,11-4
169088,11-4
169089,11-4
169090,11-4
169091,11-4
169092,11-4
169093,11-4
169094,11-4
169095,11-4
169096,11-4
169097,11-4
169098,11-4
169099,11-4
169100,11-4
169101,11-4
169102,11-4
169103,11-4
169104,11-4
169105,11-4
169106,11-4
169107,11-4
169108,11-4
169109,11-4
169110,11-4
169111,11-4
169112,11-4
169113,11-4
169114,11-4
169115,11-4
169116,11-4
169117,11-4
169118,11-4
169119,11-4
169120,11-4
169121,11-4
169122,11-4
169123,11-4
169124,11-4
169125,11-4
169126,11-4
169127,11-4
169128,11-4
169129,11-4
169130,11-4
169131,11-4
169132,11-4
169133,11-4
169134,11-4
169135,11-4
169136,11-4
169137,11-4
169138,11-4
169139,11-4
169140,11-4
169141,11-4
169142,11-4
169143,11-4
169144,11-4
169145,11-4
169146,11-4
169147,11-4
169148,11-4
169149,11-4
169150,11-4
169151,11-4
169152,11-4
169153,11-4
169154,11-4
169155,11-4
169156,11-4
169157,11-4
169158,11-4
169159,11-4
169160,11-4
169161,11-4
169162,11-4
169163,11-4
169164,11-4
169165,11-4
169166,11-4
169167,11-4
169168,11-4
169169,11-4
169170,11-4
169171,11-4
169172,11-4
169173,11-4
169174,11-4
169175,11-4
169176,11-4
169177,11-4
169178,11-4
169179,11-4
169180,11-4
169181,11-4
169182,11-4
169183,11-4
169184,11-4
169185,11-4
169186,11-4
169187,11-4
169188,11-4
169189,11-4
169190,11-4
169191,11-4
169192,11-4
169193,11-4
169194,11-4
169195,11-4
169196,11-4
169197,11-4
169198,11-4
169199,11-4
169200,11-4
169201,11-4
169202,11-4
169203,11-4
169204,11-4
169205,11-4
169206,11-4
169207,11-4
169208,11-4
169209,11-4
169210,11-4
169211,11-4
169212,11-4
169213,11-4
169214,11-4
169215,11-4
169216,11-4
169217,11-4
169218,11-4
169219,11-4
169220,11-4
169221,11-4
169222,11-4
169223,11-4
169224,11-4
169225,11-4
169226,11-4
169227,11-4
169228,11-4
169229,11-4
169230,11-4
169231,11-4
169232,11-4
169233,11-4
169234,11-4
169235,11-4
169236,11-4
169237,11-4
169238,11-4
169239,11-4
169240,11-4
169241,11-4
169242,11-4
169243,11-4
169244,11-4
169245,11-4
169246,11-4
169247,11-4
169248,11-4
169249,11-4
169250,11-4
169251,11-4
169252,11-4
169253,11-4
169254,11-4
169255,11-4
169256,11-4
169257,11-4
169258,11-4
169259,11-4
169260,11-4
169261,11-4
169262,11-4
169263,11-4
169264,11-4
169265,11-4
169266,11-4
169267,11-4
169268,11-4
169269,11-4
169270,11-4
169271,11-4
169272,11-4
169273,11-4
169274,11-4
169275,11-4
169276,11-4
169277,11-4
169278,11-4
169279,11-4
169280,11-4
169281,11-4
169282,11-4
169283,11-4
169284,11-4
169285,11-4
169286,11-4
169287,11-4
169288,11-4
169289,11-4
169290,11-4
169291,11-4
169292,11-4
169293,11-4
169294,11-4
169295,11-4
169296,11-4
169297,11-4
169298,11-4
169299,11-4
169300,11-4
169301,11-4
169302,11-4
169303,11-4
169304,11-4
169305,11-4
169306,11-4
169307,11-4
169308,11-4
169309,11-4
169310,11-4
169311,11-4
169312,11-4
169313,11-4
169314,11-4
169315,11-4
169316,11-4
169317,11-4
169318,11-4
169319,11-4
169320,11-4
169321,11-4
169322,11-4
169323,11-4
169324,11-4
169325,11-4
169326,11-4
169327,11-4
169328,11-4
169329,11-4
169330,11-4
169331,11-4
169332,11-4
169333,11-4
169334,11-4
169335,11-4
169336,11-4
169337,11-4
169338,11-4
169339,11-4
169340,11-4
169341,11-4
169342,11-4
169343,11-4
169344,11-4
169345,11-4
169346,11-4
169347,11-4
169348,11-4
169349,11-4
169350,11-4
169351,11-4
169352,11-4
169353,11-4
169354,11-4
169355,11-4
169356,11-4
169357,11-4
169358,11-4
169359,11-4
169360,11-4
169361,11-4
169362,11-4
169363,11-4
169364,11-4
169365,11-4
169366,11-4
169367,11-4
169368,11-4
169369,11-4
169370,11-4
169371,11-4
169372,11-4
169373,11-4
169374,11-4
169375,11-4
169376,11-4
169377,11-4
169378,11-4
169379,11-4
169380,11-4
169381,11-4
169382,11-4
169383,11-4
169384,11-4
169385,11-4
169386,11-4
169387,11-4
169388,11-4
169389,11-4
169390,11-4
169391,11-4
169392,11-4
169393,11-4
169394,11-4
169395,11-4
169396,11-4
169397,11-4
169398,11-4
169399,11-4
169400,11-4
169401,11-4
169402,11-4
169403,11-4
169404,11-4
169405,11-4
169406,11-4
169407,11-4
169408,11-4
169409,11-4
169410,11-4
169411,11-4
169412,11-4
169413,11-4
169414,11-4
169415,11-4
169416,11-4
169417,11-4
169418,11-4
169419,11-4
169420,11-4
169421,11-4
169422,11-4
169423,11-4
169424,11-4
169425,11-4
169426,11-4
169427,11-4
169428,11-4
169429,11-4
169430,11-4
169431,11-4
169432,11-4
169433,11-4
169434,11-4
169435,11-4
169436,11-4
169437,11-4
169438,11-4
169439,11-4
169440,11-4
169441,11-4
169442,11-4
169443,11-4
169444,11-4
169445,11-4
169446,11-4
169447,11-4
169448,11-4
169449,11-4
169450,11-4
169451,11-4
169452,11-4
169453,11-4
169454,11-4
169455,11-4
169456,11-4
169457,11-4
169458,11-4
169459,11-4
169460,11-4
169461,11-4
169462,11-4
169463,11-4
169464,11-4
169465,11-4
169466,11-4
169467,11-4
169468,11-4
169469,11-4
169470,11-4
169471,11-4
169472,11-4
169473,11-4
169474,11-4
169475,11-4
169476,11-4
169477,11-4
169478,11-4
169479,11-4
169480,11-4
169481,11-4
169482,11-4
169483,11-4
169484,11-4
169485,11-4
169486,11-4
169487,11-4
169488,11-4
169489,11-4
169490,11-4
169491,11-4
169492,11-4
169493,11-4
169494,11-4
169495,11-4
169496,11-4
169497,11-4
169498,11-4
169499,11-4
169500,11-4
169501,11-4
169502,11-4
169503,11-4
169504,11-4
169505,11-4
169506,11-4
169507,11-4
169508,11-4
169509,11-4
169510,11-4
169511,11-4
169512,11-4
169513,11-4
169514,11-4
169515,11-4
169516,11-4
169517,11-4
169518,11-4
169519,11-4
169520,11-4
169521,11-4
169522,11-4
169523,11-4
169524,11-4
169525,11-4
169526,11-4
169527,11-4
169528,11-4
169529,11-4
169530,11-4
169531,11-4
169532,11-4
169533,11-4
169534,11-4
169535,11-4
169536,11-4
169537,11-4
169538,11-4
169539,11-4
169540,11-4
169541,11-4
169542,11-4
169543,11-4
169544,11-4
169545,11-4
169546,11-4
169547,11-4
169548,11-4
169549,11-4
169550,11-4
169551,11-4
169552,11-4
169553,11-4
169554,11-4
169555,11-4
169556,11-4
169557,11-4
169558,11-4
169559,11-4
169560,11-4
169561,11-4
169562,11-4
169563,11-4
169564,11-4
169565,11-4
169566,11-4
169567,11-4
169568,11-4
169569,11-4
169570,11-4
169571,11-4
169572,11-4
169573,11-4
169574,11-4
169575,11-4
169576,11-4
169577,11-4
169578,11-4
169579,11-4
169580,11-4
169581,11-4
169582,11-4
169583,11-4
169584,11-4
169585,11-4
169586,11-4
169587,11-4
169588,11-4
169589,11-4
169590,11-4
169591,11-4
169592,11-4
169593,11-4
169594,11-4
169595,11-4
169596,11-4
169597,11-4
169598,11-4
169599,11-4
169600,11-4
169601,11-4
169602,11-4
169603,11-4
169604,11-4
169605,11-4
169606,11-4
169607,11-4
169608,11-4
169609,11-4
169610,11-4
169611,11-4
169612,11-4
169613,11-4
169614,11-4
169615,11-4
169616,11-4
169617,11-4
169618,11-4
169619,11-4
169620,11-4
169621,11-4
169622,11-4
169623,11-4
169624,11-4
169625,11-4
169626,11-4
169627,11-4
169628,11-4
169629,11-4
169630,11-4
169631,11-4
169632,11-4
169633,11-4
169634,11-4
169635,11-4
169636,11-4
169637,11-4
169638,11-4
169639,11-4
169640,11-4
169641,11-4
169642,11-4
169643,11-4
169644,11-4
169645,11-4
169646,11-4
169647,11-4
169648,11-4
169649,11-4
169650,11-4
169651,11-4
169652,11-4
169653,11-4
169654,11-4
169655,11-4
169656,11-4
169657,11-4
169658,11-4
169659,11-4
169660,11-4
169661,11-4
169662,11-4
169663,11-4
169664,11-4
169665,11-4
169666,11-4
169667,11-4
169668,11-4
169669,11-4
169670,11-4
169671,11-4
169672,11-4
169673,11-4
169674,11-4
169675,11-4
169676,11-4
169677,11-4
169678,11-4
169679,11-4
169680,11-4
169681,11-4
169682,11-4
169683,11-4
169684,11-4
169685,11-4
169686,11-4
169687,11-4
169688,11-4
169689,11-4
169690,11-4
169691,11-4
169692,11-4
169693,11-4
169694,11-4
169695,11-4
169696,11-4
169697,11-4
169698,11-4
169699,11-4
169700,11-4
169701,11-4
169702,11-4
169703,11-4
169704,11-4
169705,11-4
169706,11-4
169707,11-4
169708,11-4
169709,11-4
169710,11-4
169711,11-4
169712,11-4
169713,11-4
169714,11-4
169715,11-4
169716,11-4
169717,11-4
169718,11-4
169719,11-4
169720,11-4
169721,11-4
169722,11-4
169723,11-4
169724,11-4
169725,11-4
169726,11-4
169727,11-4
169728,11-4
169729,11-4
169730,11-4
169731,11-4
169732,11-4
169733,11-4
169734,11-4
169735,11-4
169736,11-4
169737,11-4
169738,11-4
169739,11-4
169740,11-4
169741,11-4
169742,11-4
169743,11-4
169744,11-4
169745,11-4
169746,11-4
169747,11-4
169748,11-4
169749,11-4
169750,11-4
169751,11-4
169752,11-4
169753,11-4
169754,11-4
169755,11-4
169756,11-4
169757,11-4
169758,11-4
169759,11-4
169760,11-4
169761,11-4
169762,11-4
169763,11-4
169764,11-4
169765,11-4
169766,11-4
169767,11-4
169768,11-4
169769,11-4
169770,11-4
169771,11-4
169772,11-4
169773,11-4
169774,11-4
169775,11-4
169776,11-4
169777,11-4
169778,11-4
169779,11-4
169780,11-4
169781,11-4
169782,11-4
169783,11-4
169784,11-4
169785,11-4
169786,11-4
169787,11-4
169788,11-4
169789,11-4
169790,11-4
169791,11-4
169792,11-4
169793,11-4
169794,11-4
169795,11-4
169796,11-4
169797,11-4
169798,11-4
169799,11-4
169800,11-4
169801,11-4
169802,11-4
169803,11-4
169804,11-4
169805,11-4
169806,11-4
169807,11-4
169808,11-4
169809,11-4
169810,11-4
169811,11-4
169812,11-4
169813,11-4
169814,11-4
169815,11-4
169816,11-4
169817,11-4
169818,11-4
169819,11-4
169820,11-4
169821,11-4
169822,11-4
169823,11-4
169824,11-4
169825,11-4
169826,11-4
169827,11-4
169828,11-4
169829,11-4
169830,11-4
169831,11-4
169832,11-4
169833,11-4
169834,11-4
169835,11-4
169836,11-4
169837,11-4
169838,11-4
169839,11-4
169840,11-4
169841,11-4
169842,11-4
169843,11-4
169844,11-4
169845,11-4
169846,11-4
169847,11-4
169848,11-4
169849,11-4
169850,11-4
169851,11-4
169852,11-4
169853,11-4
169854,11-4
169855,11-4
169856,11-4
169857,11-4
169858,11-4
169859,11-4
169860,11-4
169861,11-4
169862,11-4
169863,11-4
169864,11-4
169865,11-4
169866,11-4
169867,11-4
169868,11-4
169869,11-4
169870,11-4
169871,11-4
169872,11-4
169873,11-4
169874,11-4
169875,11-4
169876,11-4
169877,11-4
169878,11-4
169879,11-4
169880,11-4
169881,11-4
169882,11-4
169883,11-4
169884,11-4
169885,11-4
169886,11-4
169887,11-4
169888,11-4
169889,11-4
169890,11-4
169891,11-4
169892,11-4
169893,11-4
169894,11-4
169895,11-4
169896,11-4
169897,11-4
169898,11-4
169899,11-4
169900,11-4
169901,11-4
169902,11-4
169903,11-4
169904,11-4
169905,11-4
169906,11-4
169907,11-4
169908,11-4
169909,11-4
169910,11-4
